population,pop2024,pop2023,pop2022,pop2021,pop2020,pop2019,pop2018,pop2017,pop2016,pop2015,pop2014,pop2013,pop2012,pop2011,pop2010,pop2009,pop2008,pop2007,pop2006,pop2005,pop2004,pop2003,pop2002,pop2001,pop2000,growth,region,city,usps,state,countyFips,county,densityMi,slug,areaMi,lng,lat,type,rank
1371,1371,1373,1372,1375,1378,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1426,1404.824083,1383.648167,1362.47225,494373.2963,1320.120417,1298.9445,1277.768584,1256.592667,1235.41675,1214.240834,-0.00146,South,Redington Beach,FL,Florida,12103,Pinellas County,3819,florida/redington-beach,0.359,-82.8121,27.8095,Town,737
1361,1361,1369,1377,1465.5,1554,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1472,1450.140989,1428.281979,1406.422968,494388.964,1362.704946,1340.845936,1318.986925,1297.127914,1275.268904,1253.409893,-0.00584,Southeast,Roseland,FL,Florida,12061,Indian River County,720,florida/roseland,1.891,-80.4882,27.8353,CDP,738
1356,1356,1366,1368,1382,1396,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1440,1418.616185,1397.23237,1375.848556,494378.0647,1333.080926,1311.697111,1290.313296,1268.929481,1247.545667,1226.161852,-0.00732,North,Baldwin,FL,Florida,12031,Duval County,671,florida/baldwin,2.021,-81.9737,30.3078,Town,739
1349,1349,1352,1342,1351,1360,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1683,1658.007666,1633.015333,1608.022999,494460.8307,1558.038332,1533.045999,1508.053665,1483.061331,1458.068998,1433.076664,-0.00222,Northwest,Gretna,FL,Florida,12039,Gadsden County,158,florida/gretna,8.561,-84.711,30.5796,City,740
1347,1347,1307,1267,1226.5,1186,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,983,968.4025764,953.8051528,939.2077292,494222.4103,910.0128821,895.4154585,880.8180349,866.2206113,851.6231877,837.0257641,0.0306,North,Fanning Springs,FL,Florida,12041,Gilchrist County,277,florida/fanning-springs,4.869,-82.9251,29.5882,City,741
1343,1343,1308,1274,1200.5,1127,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,862,849.1994109,836.3988217,823.5982326,494181.1976,797.9970543,785.1964651,772.395876,759.5952868,746.7946977,733.9941085,0.02676,East,Pine Lakes,FL,Florida,12069,Lake County,838,florida/pine-lakes,1.602,-81.4306,28.9398,CDP,742
1333,1333,1289,1245,1221.5,1198,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,718,707.3377923,696.6755847,686.013377,494132.1512,664.6889617,654.026754,643.3645463,632.7023387,622.040131,611.3779233,0.03413,Southeast,Juno Ridge,FL,Florida,12099,Palm Beach County,6288,florida/juno-ridge,0.212,-80.062,26.849,CDP,743
1324,1324,1327,1329,1332,1335,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1159,1141.788999,1124.577998,1107.366997,494282.356,1072.944995,1055.733994,1038.522993,1021.311992,1004.100991,986.8899904,-0.00226,Southeast,Palm Beach Shores,FL,Florida,12099,Palm Beach County,4519,florida/palm-beach-shores,0.293,-80.0344,26.7774,Town,744
1314,1314,1220,1126,1084.5,1043,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07705,East,Silver Springs Shores East,FL,Florida,12083,Marion County,172,florida/silver-springs-shores-east,7.631,-81.883,29.0494,CDP,745
1307,1307,1338,1370,1468,1566,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1750,1724.012725,1698.02545,1672.038175,494483.6509,1620.063625,1594.07635,1568.089075,1542.1018,1516.114525,1490.12725,-0.02317,South,Punta Rassa,FL,Florida,12071,Lee County,547,florida/punta-rassa,2.388,-82.0021,26.4998,CDP,746
1293,1293,1323,1353,1521.5,1690,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1714,1688.54732,1663.094641,1637.641961,494471.3893,1586.736602,1561.283922,1535.831243,1510.378563,1484.925884,1459.473204,-0.02268,Central,Lacoochee,FL,Florida,12101,Pasco County,453,florida/lacoochee,2.854,-82.1704,28.4661,CDP,747
1288,1288,1265,1242,983.5,725,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,964,949.684724,935.3694479,921.0541719,494215.9389,892.4236198,878.1083438,863.7930678,849.4777917,835.1625157,820.8472397,0.01818,Southeast,Homestead Base,FL,Florida,12086,Miami-Dade County,304,florida/homestead-base,4.243,-80.3902,25.4933,CDP,748
1276,1276,1273,1271,1077.5,884,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1244,1225.52676,1207.05352,1188.58028,494311.307,1151.6338,1133.16056,1114.68732,1096.21408,1077.74084,1059.2676,0.00236,Southeast,North Key Largo,FL,Florida,12087,Monroe County,69,florida/north-key-largo,18.583,-80.3216,25.2608,CDP,749
1274,1274,1226,1179,934.5,690,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,609,599.9564283,590.9128566,581.8692849,494095.0257,563.7821416,554.7385699,545.6949982,536.6514265,527.6078548,518.5642832,0.03915,Southeast,Wabasso,FL,Florida,12061,Indian River County,346,florida/wabasso,3.685,-80.4434,27.7503,CDP,750
1267,1267,1235,1196,1167.5,1139,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1121,1104.353294,1087.706588,1071.059882,494269.4132,1037.766471,1021.119765,1004.473059,987.8263533,971.1796474,954.5329416,0.02591,North,Bronson,FL,Florida,12075,Levy County,296,florida/bronson,4.281,-82.6385,29.4491,Town,751
1263,1263,1248,1233,1302.5,1372,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1052,1036.377935,1020.755871,1005.133806,494245.9117,973.8896764,958.2676117,942.645547,927.0234823,911.4014176,895.7793528,0.01202,East,DeLand Southwest,FL,Florida,12069,Lake County,2067,florida/deland-southwest,0.611,-81.3113,29.0077,CDP,752
1249,1249,1251,1253,1309,1365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1277,1258.036714,1239.073428,1220.110143,494322.5469,1182.183571,1163.220285,1144.257,1125.293714,1106.330428,1087.367142,-0.0016,Northwest,Molino,FL,Florida,12033,Escambia County,180,florida/molino,6.956,-87.3207,30.7028,CDP,753
1247,1247,1249,1252,1205,1158,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1283,1263.947615,1244.89523,1225.842845,494324.5905,1187.738075,1168.68569,1149.633305,1130.58092,1111.528535,1092.47615,-0.0016,Southeast,Kenwood Estates,FL,Florida,12099,Palm Beach County,7126,florida/kenwood-estates,0.175,-80.1152,26.6276,CDP,754
1224,1224,1321,1418,1428.5,1439,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2582,2543.657632,2505.315264,2466.972896,494767.0305,2390.28816,2351.945792,2313.603424,2275.261056,2236.918688,2198.57632,-0.07343,East,Glencoe,FL,Florida,12127,Volusia County,361,florida/glencoe,3.39,-80.97,29.0157,CDP,755
1212,1212,1209,1203,1201,1199,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,895,881.7093651,868.4187302,855.1280953,494192.4375,828.5468255,815.2561906,801.9655557,788.6749208,775.3842858,762.0936509,0.00248,East,Palm Shores,FL,Florida,12009,Brevard County,2020,florida/palm-shores,0.6,-80.6593,28.1918,Town,756
1211,1211,1203,1195,1152.5,1110,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1101,1084.650292,1068.300583,1051.950875,494262.6012,1019.251458,1002.90175,986.5520411,970.2023327,953.8526243,937.5029158,0.00665,Central,Black Diamond,FL,Florida,12017,Citrus County,307,florida/black-diamond,3.943,-82.4946,28.9067,CDP,757
1208,1208,1180,1152,948,744,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,816,803.8825049,791.7650099,779.6475148,494165.53,755.4125247,743.2950296,731.1775345,719.0600395,706.9425444,694.8250493,0.02373,Northwest,Panacea,FL,Florida,12129,Wakulla County,724,florida/panacea,1.668,-84.3926,30.0264,CDP,758
1191,1191,1192,1198,1195.5,1193,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1381,1360.492328,1339.984655,1319.476983,494357.9693,1278.461638,1257.953966,1237.446293,1216.938621,1196.430948,1175.923276,-0.00084,South,Indian Shores,FL,Florida,12103,Pinellas County,3566,florida/indian-shores,0.334,-82.8446,27.8532,Town,759
1190,1190,1122,1052,984,916,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1069,1053.125487,1037.250975,1021.376462,494251.7019,989.6274373,973.7529248,957.8784123,942.0038998,926.1293872,910.2548747,0.06061,Northwest,Mexico Beach,FL,Florida,12005,Bay County,514,florida/mexico-beach,2.316,-85.4161,29.9477,City,760
1182,1182,1201,1220,1169.5,1119,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1450,1428.467686,1406.935373,1385.403059,494381.4707,1342.338432,1320.806119,1299.273805,1277.741492,1256.209178,1234.676865,-0.01582,East,North DeLand,FL,Florida,12069,Lake County,2251,florida/north-deland,0.525,-81.2965,29.0484,CDP,761
1178,1178,1120,1061,1098.5,1136,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,359,353.6688962,348.3377923,343.0066885,494009.8756,332.3444808,327.013377,321.6822732,316.3511693,311.0200655,305.6889617,0.05179,Southeast,Chokoloskee,FL,Florida,12021,Collier County,5283,florida/chokoloskee,0.223,-81.3601,25.8142,CDP,762
1157,1157,1154,1143,1143,1143,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1110,1093.516643,1077.033285,1060.549928,494265.6666,1027.583214,1011.099856,994.6164992,978.1331419,961.6497847,945.1664274,0.0026,North,Archer,FL,Florida,12001,Alachua County,127,florida/archer,9.136,-82.5729,29.5597,City,763
1139,1139,1140,1140,1110,1080,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1144,1127.011747,1110.023494,1093.035241,494277.247,1059.058736,1042.070483,1025.08223,1008.093977,991.105724,974.1174711,-0.00088,East,Black Hammock,FL,Florida,12117,Seminole County,102,florida/black-hammock,11.127,-81.1773,28.706,CDP,764
1134,1134,1115,1076,1066,1056,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1233,1214.690109,1196.380217,1178.070326,494307.5604,1141.450543,1123.140651,1104.83076,1086.520868,1068.210977,1049.901086,0.01704,Northwest,Mayo,FL,Florida,12067,Lafayette County,1261,florida/mayo,0.899,-83.1769,30.0512,Town,765
1132,1132,1051,970,988,1006,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07707,Northwest,St. George Island,FL,Florida,12037,Franklin County,238,florida/st-george-island,4.754,-84.8898,29.6521,CDP,766
1115,1115,1089,1062,1200.5,1339,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,742,730.9813954,719.9627908,708.9441863,494140.3256,686.9069771,675.8883725,664.8697679,653.8511633,642.8325588,631.8139542,0.02388,South,Solana,FL,Florida,12015,Charlotte County,728,florida/solana,1.531,-82.0297,26.9372,CDP,767
1113,1113,1092,1071,1186,1301,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,818,805.8528052,793.7056104,781.5584156,494166.2112,757.264026,745.1168312,732.9696363,720.8224415,708.6752467,696.5280519,0.01923,East,Paisley,FL,Florida,12069,Lake County,355,florida/paisley,3.135,-81.5322,28.9793,CDP,768
1106,1106,1109,1112,933,754,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1146,1128.982047,1111.964095,1094.946142,494277.9282,1060.910237,1043.892284,1026.874332,1009.856379,992.8384263,975.8204737,-0.00271,Southeast,Palmona Park,FL,Florida,12071,Lee County,1344,florida/palmona-park,0.823,-81.8944,26.6894,CDP,769
1095,1095,1065,1035,1030.5,1026,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,674,663.9911867,653.9823733,643.97356,494117.1647,623.9559334,613.94712,603.9383067,593.9294934,583.9206801,573.9118667,0.02817,Central,Garden Grove,FL,Florida,12053,Hernando County,1134,florida/garden-grove,0.966,-82.4345,28.4717,CDP,770
1078,1078,1001,924,669.5,415,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07692,Southeast,Winding Cypress,FL,Florida,12021,Collier County,582,florida/winding-cypress,1.853,-81.6774,26.0616,CDP,771
1066,1066,990,914,890.5,867,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07677,East,Scottsmoor,FL,Florida,12009,Brevard County,919,florida/scottsmoor,1.16,-80.871,28.768,CDP,772
1053,1053,1041,1030,908.5,787,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,894,880.724215,867.4484299,854.1726449,494192.0969,827.6210748,814.3452898,801.0695048,787.7937197,774.5179347,761.2421497,0.01153,Northwest,Allentown,FL,Florida,12113,Santa Rosa County,36,florida/allentown,29.472,-87.0844,30.7705,CDP,773
1051,1051,1002,952,902.5,853,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,997,982.1946782,967.3893564,952.5840346,494227.1787,922.9733911,908.1680693,893.3627475,878.5574257,863.7521039,848.9467821,0.0489,Central,Center Hill,FL,Florida,12119,Sumter County,171,florida/center-hill,6.131,-82.015,28.622,City,774
1048,1048,973,898,1101,1304,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07708,Northeast,Hastings,FL,Florida,12109,St. Johns County,324,florida/hastings,3.239,-81.4992,29.7144,CDP,775
1031,1031,1036,1032,1041,1050,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,841,828.5112581,816.0225163,803.5337744,494174.045,778.5562907,766.0675489,753.578807,741.0900652,728.6013233,716.1125815,-0.00483,Southeast,Medley,FL,Florida,12086,Miami-Dade County,203,florida/medley,5.084,-80.3576,25.8649,Town,776
1026,1026,952,879,1076,1273,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07773,Southeast,Heritage Bay,FL,Florida,12021,Collier County,1552,florida/heritage-bay,0.661,-81.6624,26.2845,CDP,777
1024,1024,1047,1071,1261,1451,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1356,1335.863574,1315.727149,1295.590723,494349.4543,1255.317872,1235.181446,1215.045021,1194.908595,1174.772169,1154.635744,-0.02197,Southeast,Babson Park,FL,Florida,12105,Polk County,672,florida/babson-park,1.524,-81.5281,27.8342,CDP,778
1020,1020,1008,1005,987.5,970,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1503,1480.680643,1458.361287,1436.04193,494399.5226,1391.403216,1369.08386,1346.764503,1324.445146,1302.12579,1279.806433,0.0119,South,Anna Maria,FL,Florida,12081,Manatee County,1388,florida/anna-maria,0.735,-82.7337,27.5298,City,779
1014,1014,1003,991,974.5,958,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,850,837.3776093,824.7552186,812.1328279,494177.1104,786.8880465,774.2656558,761.6432651,749.0208745,736.3984838,723.7760931,0.01097,Northwest,Chumuckla,FL,Florida,12113,Santa Rosa County,50,florida/chumuckla,20.238,-87.226,30.7881,CDP,780
990,990,985,980,858.5,737,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,920,906.3381183,892.6762366,879.0143549,494200.9525,851.6905915,838.0287099,824.3668282,810.7049465,797.0430648,783.3811831,0.00508,East,Lake Kathryn,FL,Florida,12069,Lake County,354,florida/lake-kathryn,2.8,-81.4884,28.9981,CDP,781
985,985,989,993,1017.5,1042,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1040,1024.556134,1009.112267,993.6684012,494241.8245,962.7806687,947.3368024,931.8929362,916.4490699,901.0052037,885.5613374,-0.00404,Central,Masaryktown,FL,Florida,12053,Hernando County,942,florida/masaryktown,1.046,-82.4607,28.4418,CDP,782
982,982,1002,1022,1149,1276,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1265,1246.214913,1227.429825,1208.644738,494318.4597,1171.074563,1152.289476,1133.504389,1114.719301,1095.934214,1077.149127,-0.01996,North,Five Points,FL,Florida,12023,Columbia County,452,florida/five-points,2.171,-82.6448,30.2201,CDP,783
977,977,972,955,956,957,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,923,909.2935687,895.5871374,881.8807061,494201.9743,854.4678435,840.7614122,827.0549809,813.3485496,799.6421183,785.9356869,0.00514,Southeast,Golden Beach,FL,Florida,12086,Miami-Dade County,2997,florida/golden-beach,0.326,-80.1221,25.9633,Town,784
977,977,931,885,838.5,792,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,788,776.2983013,764.5966027,752.894904,494155.9932,729.4915067,717.789808,706.0881093,694.3864107,682.684712,670.9830133,0.04941,Central,Webster,FL,Florida,12119,Sumter County,471,florida/webster,2.075,-82.0507,28.6048,City,785
972,972,968,954,954.5,955,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,896,882.6945152,869.3890304,856.0835457,494192.7781,829.4725761,816.1670913,802.8616066,789.5561218,776.250637,762.9451522,0.00413,Southeast,Gulf Stream,FL,Florida,12099,Palm Beach County,1237,florida/gulf-stream,0.786,-80.0574,26.486,Town,786
968,968,956,944,944,944,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,798,786.1498026,774.2996052,762.4494079,494159.3992,738.7490131,726.8988157,715.0486183,703.198421,691.3482236,679.4980262,0.01255,North,Andrews,FL,Florida,12075,Levy County,179,florida/andrews,5.419,-82.8883,29.5496,CDP,787
958,958,993,1028,1241.5,1455,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1450,1428.467686,1406.935373,1385.403059,494381.4707,1342.338432,1320.806119,1299.273805,1277.741492,1256.209178,1234.676865,-0.03525,Southeast,Buckhead Ridge,FL,Florida,12043,Glades County,683,florida/buckhead-ridge,1.402,-80.8851,27.1325,CDP,788
937,937,936,936,1010.5,1085,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,931,917.1747697,903.3495394,889.5243092,494204.6991,861.8738486,848.0486183,834.2233881,820.3981578,806.5729275,792.7476972,0.00107,Northeast,Crescent Beach,FL,Florida,12035,Flagler County,652,florida/crescent-beach,1.438,-81.2417,29.7303,CDP,789
925,925,924,917,918.5,920,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1013,997.9570803,982.9141605,967.8712408,494232.6283,937.7854013,922.7424816,907.6995619,892.6566421,877.6137224,862.5708027,0.00108,Northwest,Bristol,FL,Florida,12077,Liberty County,565,florida/bristol,1.638,-84.9773,30.4255,City,790
921,921,912,902,893,884,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,909,895.5014669,882.0029338,868.5044007,494197.2059,841.5073345,828.0088014,814.5102683,801.0117352,787.513202,774.0146689,0.00987,Northwest,Grand Ridge,FL,Florida,12063,Jackson County,212,florida/grand-ridge,4.349,-85.0226,30.7041,Town,791
919,919,916,918,912.5,907,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1168,1150.65535,1133.3107,1115.966051,494285.4214,1081.276751,1063.932101,1046.587451,1029.242802,1011.898152,994.553502,0.00328,South,Bradenton Beach,FL,Florida,12081,Manatee County,1778,florida/bradenton-beach,0.517,-82.6965,27.4617,City,792
916,916,877,838,869.5,901,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,373,367.460998,361.9219959,356.3829939,494014.644,345.3049898,339.7659878,334.2269858,328.6879837,323.1489817,317.6099797,0.04447,North,Raleigh,FL,Florida,12075,Levy County,471,florida/raleigh,1.943,-82.4681,29.4479,CDP,793
914,914,944,973,922.5,872,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1327,1307.294221,1287.588441,1267.882662,494339.5769,1228.471103,1208.765324,1189.059545,1169.353765,1149.647986,1129.942206,-0.03178,Central,Crystal Springs,FL,Florida,12101,Pasco County,155,florida/crystal-springs,5.906,-82.1529,28.1836,CDP,794
913,913,884,856,738.5,621,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,514,506.3671661,498.7343322,491.1014983,494062.6687,475.8358305,468.2029966,460.5701627,452.9373288,445.3044949,437.671661,0.03281,Southeast,Page Park,FL,Florida,12071,Lee County,3394,florida/page-park,0.269,-81.8614,26.5782,CDP,795
890,890,909,927,1040,1153,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,1146,1128.982047,1111.964095,1094.946142,494277.9282,1060.910237,1043.892284,1026.874332,1009.856379,992.8384263,975.8204737,-0.0209,Central,Weeki Wachee Gardens,FL,Florida,12053,Hernando County,710,florida/weeki-wachee-gardens,1.254,-82.6231,28.5373,CDP,796
875,875,868,860,852.5,845,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,929,915.2044695,901.4089389,887.6134084,494204.0179,860.0223473,846.2268168,832.4312863,818.6357557,804.8402252,791.0446947,0.00806,Northwest,Cottondale,FL,Florida,12063,Jackson County,268,florida/cottondale,3.269,-85.366,30.7897,Town,797
870,870,866,863,966.5,1070,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,823,810.7785558,798.5571117,786.3356675,494167.9142,761.8927792,749.671335,737.4498908,725.2284467,713.0070025,700.7855584,0.00462,Northwest,Harold,FL,Florida,12091,Okaloosa County,59,florida/harold,14.718,-86.8474,30.6738,CDP,798
864,864,850,837,845,853,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,677,666.9466371,656.8932741,646.8399112,494118.1865,626.7331853,616.6798224,606.6264594,596.5730965,586.5197335,576.4663706,0.01647,South,Matlacha,FL,Florida,12071,Lee County,4342,florida/matlacha,0.199,-82.0766,26.6364,CDP,799
854,854,793,732,794,856,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0.07692,Northwest,Fort Braden,FL,Florida,12073,Leon County,197,florida/fort-braden,4.346,-84.5427,30.426,CDP,800
